VORP,PER,WS,FT,BPM,Rk_Conference,USG%,Trp Dbl,AST,2P%
-0.8,6.9,0.6,0.8,-4.5,7.0,16.4,0.0,0.6,0.449
0.3,12.3,4.9,1.5,-1.3,1.0,15.9,0.0,1.8,0.508
-0.4,14.5,0.6,0.7,-3.8,14.0,19.8,0.0,0.6,0.448
1.0,21.0,5.5,2.0,0.3,10.0,21.0,0.0,1.2,0.558
-0.4,8.6,2.1,0.7,-2.8,12.0,11.0,0.0,1.0,0.55
-0.7,13.9,1.6,2.4,-3.2,15.0,21.2,0.0123456790123456,1.8,0.436
0.7,15.9,3.8,2.6,-0.3,10.0,21.8,0.0,2.9,0.507
0.9,13.8,4.6,1.0,0.3,1.0,14.2,0.0,3.0,0.548
0.6,11.5,3.9,1.3,-1.0,5.0,14.7,0.0,1.7,0.493
2.0,21.2,7.4,2.6,1.1,8.0,24.1,0.0,0.8,0.522
0.3,9.7,2.7,0.8,-1.2,1.0,13.4,0.0,0.8,0.554
0.8,10.2,2.8,0.4,0.4,8.0,12.4,0.0,0.7,0.5
-0.4,6.3,0.4,0.2,-3.0,13.0,8.1,0.0,0.9,0.476
0.4,12.4,3.5,1.7,-1.2,2.0,17.0,0.0,3.1,0.478
2.5,22.4,10.1,3.5,2.3,2.0,25.9,0.0,1.5,0.521
2.7,22.5,8.3,2.7,2.2,13.0,24.9,0.0,2.0,0.559
0.0,13.3,1.4,1.1,-2.0,14.0,17.7,0.0,4.4,0.464
0.0,10.2,1.8,0.6,-2.0,9.0,17.2,0.0,2.1,0.453
0.5,15.5,2.2,1.8,-0.8,3.0,28.8,0.0,4.4,0.465
0.8,13.9,5.5,1.2,-0.6,3.0,17.6,0.0,0.8,0.52
1.1,13.0,4.4,0.8,0.2,8.0,15.3,0.0,3.4,0.472
1.0,12.9,3.6,0.7,0.3,2.0,18.2,0.0,0.8,0.484
0.0,8.2,1.1,0.5,-2.0,9.0,13.6,0.0,0.6,0.474
1.2,16.2,5.8,1.8,0.4,2.0,21.2,0.0,5.3,0.501
-0.2,7.3,1.6,0.4,-2.6,4.0,9.4,0.0,0.4,0.485
3.9,19.8,5.7,3.5,3.5,10.0,28.6,0.0519480519480519,10.2,0.448
1.6,10.5,4.2,0.4,1.1,2.0,14.6,0.0,1.8,0.448
-0.5,10.9,2.7,1.5,-2.9,13.0,17.9,0.0,2.0,0.469
0.8,14.4,4.3,0.9,0.0,9.0,14.6,0.0,1.1,0.513
0.9,16.1,6.3,2.4,-0.1,5.0,15.4,0.0,1.0,0.539
-0.1,14.6,1.8,0.7,-2.2,11.0,22.1,0.0,0.8,0.493
-0.2,8.4,1.9,0.6,-2.6,12.0,9.2,0.0,1.0,0.59
-0.4,9.4,2.1,1.4,-2.8,3.0,17.7,0.0,2.0,0.421
0.3,14.5,1.9,0.3,-1.2,15.0,17.0,0.0,4.5,0.499
3.2,21.5,9.9,7.1,2.5,2.0,29.8,0.0,4.0,0.458
2.2,20.3,4.9,4.4,1.9,6.0,31.6,0.0,4.6,0.468
-0.5,11.9,1.9,2.8,-2.8,14.0,23.0,0.0,2.6,0.464
1.0,15.5,3.8,2.8,-0.3,11.0,22.4,0.0,1.7,0.495
1.7,14.1,6.0,2.2,0.7,9.0,21.5,0.0,2.7,0.472
-0.4,17.1,1.8,1.3,-3.7,1.0,29.7,0.0,0.8,0.439
1.2,17.5,4.1,1.4,0.0,14.0,21.6,0.0,1.9,0.523
3.2,20.6,11.5,3.5,2.8,4.0,15.4,0.0,1.2,0.704
-0.3,11.2,0.8,1.3,-3.1,13.0,19.0,0.0,2.3,0.454
1.7,12.9,5.4,1.6,0.4,8.0,15.7,0.0,2.3,0.478
0.0,14.8,3.6,2.3,-2.0,12.0,20.9,0.0,1.7,0.502
1.4,16.3,4.1,1.4,1.9,4.0,20.9,0.0,1.5,0.486
4.0,21.7,7.1,3.2,4.9,9.0,24.6,0.0277777777777777,4.1,0.478
0.0,9.3,2.7,1.1,-2.1,10.0,14.0,0.0,1.8,0.453
1.0,13.9,3.6,1.5,0.1,11.0,17.8,0.0,1.4,0.537
1.0,10.6,3.6,0.4,-0.1,2.0,12.9,0.0,1.2,0.49
1.3,12.7,5.4,2.5,-0.2,8.0,18.4,0.0,2.5,0.467
1.4,16.2,3.8,1.5,1.3,14.0,23.4,0.0,1.1,0.476
-1.0,12.4,1.3,2.2,-4.3,14.0,20.4,0.0,1.2,0.426
2.3,17.7,6.0,2.3,1.3,5.0,27.1,0.0,4.3,0.463
2.3,17.6,5.8,3.5,1.8,13.0,17.7,0.0,8.7,0.396
-0.4,10.1,1.7,1.0,-3.1,6.0,19.8,0.0,0.8,0.446
3.3,25.6,10.3,2.9,4.1,6.0,20.7,0.0410958904109589,0.4,0.606
1.0,15.7,5.4,1.4,0.0,9.0,14.6,0.0,1.5,0.529
4.3,20.8,9.9,4.6,4.0,5.0,26.5,0.0,5.2,0.459
1.6,15.9,5.4,0.3,2.4,1.0,11.4,0.0,2.3,0.626
-0.2,14.6,2.6,1.3,-2.5,7.0,19.8,0.0,0.9,0.478
5.3,19.3,11.1,2.8,5.5,1.0,18.8,0.1604938271604938,7.4,0.537
1.2,15.9,5.2,2.6,0.1,11.0,19.2,0.0,4.3,0.519
-0.8,10.7,0.9,1.4,-3.5,14.0,19.4,0.0,1.3,0.474
1.0,17.6,5.8,1.6,-0.2,13.0,17.7,0.0,1.4,0.54
0.4,13.9,2.2,1.5,-1.2,11.0,20.4,0.0136986301369863,6.4,0.451
2.7,16.8,7.8,1.5,2.7,5.0,16.8,0.0,1.4,0.504
2.2,16.2,6.6,2.7,1.5,8.0,19.3,0.0,2.2,0.518
-0.6,11.2,2.2,1.4,-3.2,15.0,12.9,0.0,1.2,0.445
1.9,17.9,5.9,3.3,1.3,3.0,26.6,0.0,5.9,0.454
3.9,19.4,9.4,1.3,3.8,3.0,20.6,0.0,3.2,0.557
3.4,20.3,6.4,4.6,3.3,13.0,29.7,0.0,4.2,0.463
6.0,26.2,12.7,4.0,7.9,4.0,27.1,0.0,10.0,0.501
0.1,13.0,3.1,2.1,-1.8,4.0,20.2,0.0,1.7,0.47
4.9,20.9,9.2,5.6,4.9,7.0,30.4,0.0,4.1,0.447
1.1,15.5,6.5,1.4,0.2,3.0,12.6,0.0,0.8,0.613
1.4,17.0,5.4,1.7,1.0,11.0,17.3,0.0,1.6,0.531
1.5,12.4,5.5,0.6,0.5,1.0,18.0,0.0,1.7,0.438
2.9,18.8,7.1,3.7,2.1,12.0,22.3,0.0625,4.3,0.537
1.5,19.0,7.3,1.9,0.6,10.0,18.9,0.0,1.4,0.567
0.9,16.2,6.0,2.8,-0.2,6.0,16.2,0.0,1.7,0.469
2.8,19.6,6.9,3.7,2.7,8.0,29.1,0.0,6.2,0.464
-1.0,8.3,0.1,1.1,-5.4,10.0,16.6,0.0,0.6,0.496
0.2,14.9,1.3,1.6,-1.6,15.0,23.9,0.0,6.5,0.428
0.5,12.5,3.3,1.3,-0.8,5.0,17.1,0.0,1.2,0.455
1.7,15.0,6.4,2.0,0.8,6.0,17.4,0.0,1.9,0.513
4.1,21.3,10.1,3.8,4.2,3.0,24.3,0.0,3.3,0.512
0.3,10.1,2.0,0.3,-0.8,1.0,12.5,0.0,0.8,0.447
0.5,11.7,3.3,1.0,-1.0,13.0,15.6,0.0,2.5,0.423
1.5,14.6,4.8,0.6,1.5,2.0,19.7,0.0,2.8,0.469
0.8,17.2,3.6,2.4,0.3,13.0,23.3,0.0,0.9,0.506
-0.1,13.2,0.0,1.8,-2.3,15.0,24.1,0.0,3.3,0.447
0.8,14.9,5.9,1.7,-0.2,2.0,11.5,0.0,0.4,0.544
0.1,10.2,1.5,0.4,-1.6,8.0,15.0,0.0,1.4,0.504
-0.4,9.4,0.9,0.6,-3.1,11.0,16.9,0.0,1.4,0.504
6.8,27.6,14.0,5.8,7.8,3.0,31.6,0.225,10.4,0.503
2.3,16.7,4.9,2.8,1.7,11.0,22.9,0.0138888888888888,3.9,0.475
0.1,11.6,2.3,0.7,-1.8,9.0,17.9,0.0,0.7,0.461
0.1,12.9,2.0,1.6,-1.8,5.0,20.2,0.0,1.0,0.468
0.1,12.6,2.1,2.8,-1.7,15.0,18.0,0.0,1.8,0.477
2.1,21.7,6.2,4.3,1.3,14.0,27.3,0.0,2.0,0.515
7.5,27.5,13.6,4.7,9.0,1.0,31.4,0.0394736842105263,6.8,0.573
-0.5,8.7,0.6,1.1,-3.3,8.0,19.6,0.0,1.6,0.41
1.2,18.9,6.6,3.3,0.1,8.0,18.4,0.0,1.4,0.626
0.4,11.3,3.8,0.8,-1.2,1.0,15.9,0.0,4.4,0.401
1.2,15.5,4.5,1.3,1.4,5.0,17.0,0.0,2.4,0.52
2.1,18.2,8.6,1.5,1.5,5.0,17.6,0.0,1.2,0.569
0.7,16.8,4.4,2.0,-0.3,9.0,22.8,0.0,1.3,0.474
0.4,13.2,3.6,2.3,-1.4,11.0,20.7,0.0,2.6,0.457
2.2,17.7,4.6,2.6,1.2,8.0,26.1,0.0126582278481012,6.6,0.482
-0.3,12.1,0.8,1.8,-2.8,15.0,23.8,0.0,1.8,0.435
0.9,13.2,3.6,1.4,-0.6,12.0,20.1,0.0,1.7,0.49
1.5,12.3,5.1,0.9,0.9,1.0,13.3,0.0,3.0,0.553
0.9,11.5,4.8,1.4,-0.5,4.0,15.2,0.0,2.0,0.473
-0.4,10.9,1.7,0.8,-2.8,15.0,13.6,0.0,3.0,0.481
7.2,26.0,16.1,3.5,8.0,3.0,23.7,0.0121951219512195,10.2,0.523
0.2,11.1,2.7,0.7,-1.4,12.0,14.7,0.0,0.8,0.534
3.6,21.4,8.7,1.4,4.1,1.0,22.2,0.0131578947368421,3.2,0.547
0.5,14.1,0.8,3.1,-1.1,6.0,26.7,0.0454545454545454,6.7,0.428
2.8,20.6,7.7,3.8,2.9,1.0,25.3,0.0,7.0,0.496
0.3,12.6,2.4,1.4,-1.4,11.0,23.9,0.0,4.3,0.4
0.2,15.7,2.5,1.9,-1.3,1.0,27.0,0.0,4.1,0.449
1.3,14.1,4.1,1.8,-0.1,8.0,20.3,0.0,3.7,0.472
4.0,20.8,8.8,2.9,4.4,1.0,27.6,0.0,2.9,0.481
0.6,12.2,2.3,0.5,0.0,2.0,11.6,0.0,2.6,0.548
1.0,14.4,3.3,1.1,0.7,7.0,15.2,0.0,0.8,0.485
2.7,18.6,6.8,3.1,2.8,4.0,23.7,0.0,5.4,0.473
1.4,12.5,4.9,1.3,0.4,10.0,13.9,0.0,1.6,0.506
2.7,20.1,10.3,2.5,2.6,7.0,12.8,0.0,1.1,0.666
1.8,17.4,6.8,2.3,0.8,10.0,21.8,0.0,4.5,0.555
-0.3,11.9,1.7,1.1,-3.1,15.0,15.5,0.0,1.0,0.494
0.4,15.4,4.2,2.2,-1.2,9.0,21.3,0.0,1.1,0.448
3.1,19.3,7.1,3.6,3.0,4.0,25.4,0.0285714285714285,6.8,0.457
2.6,21.8,8.3,3.0,2.5,11.0,23.8,0.0,1.5,0.527
1.2,13.4,6.7,1.3,0.1,1.0,14.9,0.0,1.4,0.519
1.0,11.8,4.3,0.8,0.0,11.0,13.3,0.0,1.3,0.5
0.0,11.1,2.4,1.6,-2.1,6.0,18.6,0.0,3.0,0.462
3.1,22.8,8.6,4.3,2.9,6.0,30.2,0.0,1.7,0.475
3.5,16.4,8.5,1.7,3.5,1.0,17.2,0.0126582278481012,3.7,0.523
1.0,15.6,4.2,1.7,0.4,6.0,19.1,0.0,2.4,0.456
1.0,18.4,5.6,2.7,-0.1,12.0,20.3,0.0,1.2,0.511
-0.2,8.9,1.6,0.4,-2.5,8.0,10.9,0.0,0.8,0.468
0.4,11.3,2.3,1.1,-0.8,7.0,15.3,0.0,0.8,0.462
0.1,11.6,2.4,1.1,-1.7,8.0,17.2,0.0,0.9,0.531
-1.1,5.7,-0.1,0.2,-4.3,11.0,13.8,0.0,2.4,0.408
0.2,13.3,3.4,1.3,-1.3,4.0,10.5,0.0,0.3,0.538
1.2,21.4,7.7,1.7,-0.1,12.0,22.0,0.0,0.7,0.515
-0.1,8.2,1.3,0.2,-2.3,9.0,13.8,0.0,0.8,0.538
4.9,20.7,10.6,4.2,4.7,6.0,26.9,0.0,6.2,0.5
0.1,10.9,2.6,0.9,-1.8,14.0,15.9,0.0,1.2,0.426
-0.2,10.4,2.5,1.6,-2.2,13.0,17.2,0.0,1.7,0.507
-0.4,10.9,0.8,0.8,-3.5,14.0,14.8,0.0,0.8,0.413
0.3,11.2,2.2,0.7,-1.0,9.0,12.8,0.0,1.4,0.466
3.4,21.6,9.3,2.1,4.2,11.0,14.0,0.0,1.3,0.607
1.3,16.5,3.6,2.9,-0.1,7.0,27.9,0.0,4.1,0.487
2.4,13.1,5.2,1.2,2.1,6.0,14.6,0.0,4.8,0.481
0.1,9.5,2.1,0.4,-1.8,6.0,13.2,0.0,3.6,0.417
7.9,28.0,15.7,3.9,9.9,1.0,28.9,0.0,7.7,0.528
6.7,30.8,14.0,5.5,8.9,8.0,27.8,0.0,2.2,0.54
0.3,9.6,2.2,0.4,-1.2,11.0,12.9,0.0,2.3,0.493
0.0,12.8,2.1,1.8,-2.0,13.0,18.9,0.0,0.7,0.511
1.0,11.3,4.3,1.0,-0.3,3.0,14.9,0.0,1.5,0.569
2.9,18.4,7.0,4.4,2.1,10.0,23.7,0.0246913580246913,6.1,0.491
0.0,19.5,4.0,2.0,-1.9,1.0,29.1,0.0,0.9,0.498
0.6,15.4,2.1,2.4,-0.8,11.0,25.2,0.0,6.2,0.434
-0.1,9.8,1.2,0.6,-2.3,3.0,17.9,0.0,1.2,0.452
0.4,9.1,2.1,0.3,-0.7,9.0,9.0,0.0,1.0,0.612
0.1,9.3,2.4,0.7,-1.7,12.0,12.9,0.0,1.0,0.441
0.4,15.1,2.7,0.9,-0.5,1.0,21.4,0.0,1.1,0.517
0.0,9.7,1.6,0.8,-2.1,1.0,15.5,0.0,1.0,0.467
0.7,16.6,5.7,1.9,-0.7,2.0,16.9,0.0,0.7,0.557
-0.3,10.3,1.5,1.1,-2.8,3.0,17.9,0.0,2.0,0.449
0.2,10.2,2.4,0.6,-1.4,3.0,14.1,0.0,0.9,0.494
2.2,12.7,6.6,1.5,1.0,2.0,16.5,0.0,2.5,0.485
4.2,21.5,10.4,4.2,4.1,2.0,26.2,0.0,5.2,0.491
0.3,15.9,4.1,1.9,-1.3,5.0,24.5,0.0,4.9,0.493
2.8,18.5,7.0,3.5,2.2,12.0,20.6,0.0,9.6,0.463
1.7,16.0,4.3,1.8,1.6,9.0,21.0,0.0,3.4,0.479
0.1,9.6,1.0,0.7,-1.7,4.0,19.9,0.0,1.2,0.379
0.4,15.6,6.8,1.9,-1.2,2.0,14.0,0.0,0.5,0.547
0.0,12.2,1.3,1.0,-1.8,15.0,16.3,0.0,1.0,0.474
4.0,19.9,7.8,3.6,3.6,5.0,26.1,0.0,10.0,0.478
0.2,14.2,3.3,0.7,-1.2,4.0,15.8,0.0,0.5,0.508
0.4,14.4,2.7,2.1,-0.8,13.0,18.7,0.0,1.5,0.512
1.3,18.9,6.5,1.9,0.9,7.0,19.6,0.0,1.4,0.549
2.3,19.9,6.6,4.3,2.6,4.0,27.0,0.0,2.1,0.464
-0.6,12.5,1.7,0.7,-3.8,5.0,21.5,0.0,0.7,0.516
1.5,16.2,3.7,2.1,1.7,5.0,23.9,0.0,4.2,0.489
3.8,16.5,7.8,1.4,4.6,5.0,17.5,0.0,2.0,0.466
2.4,14.6,6.1,0.8,2.5,4.0,13.1,0.0,1.9,0.536
4.0,22.6,9.6,3.0,5.1,5.0,22.2,0.0129870129870129,3.0,0.514
1.1,12.3,4.1,0.7,0.6,6.0,13.5,0.0,1.8,0.537
0.4,13.9,3.4,2.2,-1.2,9.0,19.8,0.0,4.3,0.436
0.6,13.5,2.8,1.6,-0.6,6.0,23.6,0.0,2.8,0.465
1.9,19.5,7.2,3.2,1.3,4.0,24.3,0.0,2.2,0.49
2.0,16.3,5.5,2.1,1.6,7.0,20.6,0.0,2.4,0.521
3.0,18.8,8.7,3.4,2.7,2.0,21.7,0.0,2.2,0.48
0.1,11.7,1.8,0.9,-1.7,11.0,18.6,0.0,2.3,0.44
1.5,17.9,4.1,1.0,2.4,4.0,17.4,0.0,1.4,0.643
2.0,16.2,6.7,2.3,1.3,3.0,21.0,0.0,1.8,0.515
0.1,15.9,3.9,1.3,-1.8,5.0,17.8,0.0,0.5,0.57
0.4,11.4,2.6,0.7,-0.8,5.0,17.9,0.0,0.8,0.45
8.1,26.7,16.4,8.8,8.8,2.0,31.3,0.0493827160493827,7.0,0.48
1.1,15.4,4.0,2.5,0.3,9.0,23.4,0.0,3.1,0.452
-0.4,10.2,2.4,1.1,-2.8,13.0,12.7,0.0,1.0,0.471
0.1,13.5,3.4,1.1,-1.8,10.0,13.7,0.0,0.5,0.509
0.6,15.1,2.7,1.0,-0.3,7.0,21.2,0.0,3.4,0.463
1.3,14.1,3.6,1.9,0.9,9.0,23.9,0.0,1.1,0.459
0.6,11.6,2.7,0.8,-0.5,5.0,15.1,0.0,0.9,0.491
1.5,13.6,3.7,0.8,0.7,2.0,19.3,0.0,2.8,0.462
0.5,13.9,3.1,2.1,-1.0,2.0,21.6,0.0,2.2,0.491
0.3,14.1,4.1,1.5,-1.3,9.0,14.3,0.0,0.9,0.547
-1.0,7.0,0.1,0.6,-5.4,2.0,13.6,0.0,0.8,0.451
0.0,12.5,1.4,0.8,-2.0,13.0,18.2,0.0,2.8,0.479
1.8,17.9,5.7,2.8,2.3,3.0,22.8,0.0,1.2,0.495
-0.6,9.4,0.6,0.9,-4.2,14.0,17.9,0.0,1.0,0.525
-0.7,10.9,1.1,1.5,-3.3,9.0,22.5,0.0,2.0,0.431
-0.1,14.9,2.8,1.8,-2.3,13.0,18.1,0.0,0.4,0.515
1.4,14.8,4.2,1.7,1.4,7.0,18.0,0.0,3.1,0.481
-0.8,12.0,1.2,1.5,-3.8,15.0,19.7,0.0,1.7,0.44
0.3,10.2,3.5,1.9,-1.5,9.0,15.9,0.0,2.2,0.43
-0.4,10.6,1.1,1.4,-2.8,14.0,18.3,0.0,1.6,0.435
1.3,20.6,8.2,2.7,0.5,4.0,19.1,0.0,0.5,0.573
1.1,15.8,4.6,2.2,-0.3,10.0,23.3,0.0,2.3,0.494
1.2,14.8,6.2,3.2,0.0,6.0,19.6,0.0,2.6,0.511
-0.3,10.8,1.4,0.8,-3.1,3.0,16.7,0.0,0.5,0.466
0.7,15.3,3.6,1.1,-0.2,11.0,18.1,0.0,1.1,0.518
2.4,19.2,7.2,3.3,2.2,7.0,24.9,0.0,1.9,0.486
0.5,14.6,2.6,2.5,-1.1,8.0,22.6,0.0,4.7,0.477
1.1,15.9,3.5,3.6,-0.4,13.0,25.2,0.0,4.1,0.464
0.8,12.7,3.6,0.9,-0.4,5.0,18.3,0.0,2.9,0.512
0.9,15.4,3.6,1.1,0.5,4.0,19.6,0.0,2.8,0.539
0.0,9.9,2.9,0.9,-2.1,8.0,13.8,0.0,1.3,0.478
2.0,15.9,7.0,1.8,1.7,1.0,16.9,0.0,1.7,0.567
-0.1,16.2,2.2,1.8,-2.2,14.0,22.7,0.0,1.5,0.462
0.6,15.3,2.8,0.9,0.3,1.0,20.5,0.0,1.5,0.511
4.8,21.7,10.2,4.3,5.1,4.0,24.6,0.0,3.8,0.5
-0.4,7.5,0.5,0.8,-3.3,13.0,14.2,0.0,0.9,0.408
1.0,16.3,5.3,2.1,0.0,7.0,19.5,0.0,1.3,0.515
0.9,18.0,4.8,1.9,0.1,8.0,19.2,0.0,0.9,0.576
0.1,16.4,2.2,1.3,-1.7,14.0,23.7,0.0,1.3,0.499
1.1,15.7,3.1,1.7,-0.1,8.0,21.5,0.0,2.3,0.484
0.4,15.5,5.0,1.7,-1.2,8.0,14.0,0.0,0.9,0.517
3.7,22.7,10.4,3.8,3.5,3.0,24.7,0.0,2.7,0.495
1.6,22.7,7.0,3.1,1.2,8.0,26.3,0.0,0.7,0.517
0.8,15.6,2.7,2.9,-0.4,14.0,21.9,0.0,4.6,0.444
0.9,15.4,5.1,1.1,-0.1,4.0,15.7,0.0,1.6,0.59
0.7,11.0,2.9,1.2,-0.5,7.0,15.1,0.0,3.1,0.41
3.0,14.8,7.5,1.4,2.8,1.0,14.4,0.0,2.6,0.47
-0.3,13.9,2.1,4.3,-2.4,15.0,22.6,0.0,2.1,0.453
5.8,29.1,10.6,8.1,8.1,9.0,38.4,0.1641791044776119,8.6,0.457
2.3,20.6,6.1,4.5,3.2,7.0,27.8,0.0,4.2,0.457
0.5,12.6,2.8,0.6,-1.0,4.0,19.8,0.0,3.7,0.436
1.7,15.2,5.5,2.2,1.5,5.0,19.9,0.0,2.0,0.496
0.4,13.4,2.6,0.3,-0.6,6.0,12.0,0.0,0.5,0.535
0.3,11.2,2.4,0.5,-1.4,4.0,18.3,0.0,1.0,0.452
1.7,14.8,5.7,1.1,1.8,9.0,16.5,0.0,0.8,0.497
1.2,17.2,4.9,2.6,0.2,15.0,15.0,0.0,2.0,0.51
2.9,19.7,6.1,5.0,2.7,13.0,27.0,0.0,3.7,0.479
3.6,22.8,9.0,4.6,4.0,3.0,28.4,0.0,5.3,0.504
1.1,13.7,4.0,0.9,0.1,10.0,19.0,0.0,1.6,0.487
0.1,11.1,1.7,1.2,-1.9,14.0,16.4,0.0,1.6,0.451
-1.3,11.3,-0.7,1.9,-4.6,15.0,22.0,0.0,3.6,0.449
0.5,14.3,3.0,1.8,-0.8,5.0,21.8,0.0,1.8,0.513
-0.1,11.5,2.5,1.0,-2.2,7.0,21.0,0.0,1.8,0.47
0.2,10.6,2.7,1.1,-1.5,8.0,14.2,0.0,1.1,0.53
0.8,18.0,3.6,1.2,0.7,6.0,18.1,0.0,0.9,0.566
-0.3,14.5,2.1,1.5,-2.8,14.0,20.6,0.0,1.1,0.488
0.5,13.8,2.3,1.4,-1.2,13.0,18.3,0.024390243902439,6.5,0.435
1.8,17.2,4.9,2.4,1.1,12.0,24.6,0.0259740259740259,6.0,0.477
1.6,20.0,6.3,1.2,1.5,14.0,14.8,0.0,1.2,0.601
0.2,11.2,2.8,1.3,-1.7,12.0,19.5,0.0,1.3,0.449
0.0,13.3,2.2,0.7,-2.1,13.0,15.3,0.0,3.5,0.539
1.0,13.9,3.9,1.3,0.5,7.0,17.5,0.0,1.1,0.499
1.6,14.9,2.3,1.5,0.7,2.0,24.8,0.0,3.3,0.451
1.8,15.8,5.2,0.3,2.4,1.0,13.2,0.0,2.7,0.563
4.0,20.2,8.7,4.9,4.0,11.0,26.2,0.0,4.1,0.481
0.2,9.5,2.1,0.4,-1.5,13.0,14.1,0.0,1.3,0.39
0.5,14.4,3.3,1.8,-0.8,3.0,25.0,0.0,3.2,0.442
1.0,11.4,3.6,0.5,0.5,2.0,14.3,0.0,1.9,0.504
-0.7,6.8,1.0,0.5,-3.8,3.0,13.3,0.0,2.2,0.394
0.4,12.9,3.3,0.8,-0.8,1.0,15.9,0.0,3.3,0.503
1.3,14.7,4.0,2.5,0.7,14.0,21.8,0.0,1.5,0.426
1.8,21.5,7.0,2.2,0.9,13.0,26.0,0.0,2.0,0.524
0.6,15.4,1.9,1.3,-0.3,10.0,28.4,0.0,1.2,0.478
0.4,17.3,3.3,1.0,-0.8,6.0,22.5,0.0,0.9,0.515
5.7,25.9,10.4,5.4,7.1,2.0,32.3,0.0289855072463768,7.4,0.536
-0.2,14.3,1.8,1.6,-2.7,12.0,19.7,0.0,0.8,0.477
-0.2,11.1,1.9,0.3,-3.1,2.0,11.3,0.0,0.4,0.556
-0.3,11.7,2.8,2.6,-2.5,10.0,18.9,0.0,3.8,0.467
2.2,15.6,6.7,1.7,1.6,6.0,19.9,0.0,2.3,0.494
0.6,12.8,2.5,1.3,-1.0,7.0,19.5,0.0365853658536585,5.5,0.458
0.8,14.4,4.7,1.4,-0.5,2.0,19.1,0.0,1.8,0.536
0.3,10.1,2.1,0.4,-0.7,5.0,12.5,0.0,0.7,0.462
1.5,16.7,4.8,2.8,0.5,13.0,22.5,0.0,1.8,0.5
0.9,15.0,3.5,0.7,0.9,7.0,16.2,0.0,0.9,0.481
2.1,21.2,6.8,3.7,2.0,12.0,23.9,0.0,2.1,0.496
-0.3,10.7,2.6,2.1,-2.5,6.0,19.0,0.0,1.7,0.466
0.6,20.3,6.4,2.4,-0.9,9.0,24.7,0.0,0.7,0.528
1.2,15.5,5.4,2.7,0.0,10.0,19.5,0.0,1.9,0.513
0.4,19.9,3.2,1.2,-0.3,8.0,21.1,0.0,0.7,0.55
0.0,8.5,2.0,0.5,-2.1,9.0,13.2,0.0,1.1,0.371
3.3,20.0,8.3,3.5,3.4,1.0,23.8,0.0,3.1,0.513
0.6,13.5,1.6,0.5,-0.8,7.0,19.5,0.0441176470588235,7.9,0.444
1.2,14.4,5.2,3.1,-0.2,4.0,21.9,0.0,1.7,0.473
-0.3,8.5,1.9,0.4,-2.8,2.0,12.6,0.0,3.0,0.307
2.1,15.3,5.6,1.6,2.1,3.0,13.7,0.0,4.7,0.447
1.2,15.7,3.6,3.0,0.2,8.0,22.3,0.0,6.6,0.395
3.5,21.0,12.8,2.3,2.9,3.0,13.6,0.0,0.7,0.713
2.1,20.4,6.1,1.0,3.7,10.0,13.6,0.0,0.5,0.647
1.0,15.0,4.0,1.9,-0.3,14.0,17.0,0.0,1.7,0.462
-0.4,10.9,1.4,0.8,-2.8,8.0,17.5,0.0,3.4,0.458
-0.3,10.1,0.8,0.2,-3.9,3.0,14.5,0.0,0.3,0.429
1.6,15.9,4.3,2.0,1.2,8.0,23.1,0.0,2.6,0.418
1.6,14.1,4.9,0.9,1.3,1.0,17.0,0.0,2.8,0.549
-0.6,11.1,2.7,1.0,-3.2,13.0,14.4,0.0,0.6,0.506
0.9,15.5,1.3,3.7,-0.5,14.0,25.7,0.0285714285714285,6.3,0.44
2.9,21.3,7.4,3.1,3.3,1.0,25.2,0.0,3.0,0.493
0.5,15.0,5.1,2.5,-1.1,12.0,18.2,0.0,1.1,0.487
1.8,12.6,6.5,1.7,0.8,3.0,17.0,0.0,2.3,0.467
1.2,15.4,4.9,2.0,0.1,2.0,22.6,0.0,4.1,0.477
-0.5,9.5,2.0,0.7,-3.2,14.0,11.3,0.0,0.9,0.507
-0.1,11.2,2.9,1.0,-2.2,2.0,11.7,0.0,0.5,0.503
4.0,26.5,10.4,5.2,4.8,12.0,25.2,0.0,1.6,0.522
0.2,10.2,3.3,1.2,-1.3,1.0,11.4,0.0,0.3,0.484
0.0,7.8,1.7,0.5,-1.9,4.0,12.8,0.0,1.9,0.348
0.2,8.9,2.4,0.5,-1.5,3.0,13.5,0.0,1.4,0.518
0.1,10.7,2.1,0.5,-1.8,10.0,13.2,0.0,2.6,0.461
2.7,21.8,7.5,4.3,2.3,5.0,29.8,0.0,2.6,0.461
1.1,16.0,5.3,3.8,-0.2,13.0,23.3,0.0,3.4,0.473
0.3,13.2,2.3,0.9,-1.1,8.0,19.0,0.0,3.7,0.464
1.2,14.0,4.8,1.7,0.2,2.0,17.4,0.0,4.9,0.5
-0.3,14.1,1.6,0.8,-3.2,5.0,19.7,0.0,0.5,0.483
0.6,14.3,2.7,0.6,-0.2,5.0,20.5,0.0,0.8,0.472
0.7,8.7,2.4,0.2,0.0,2.0,10.0,0.0,0.9,0.492
4.8,20.1,11.7,4.0,4.7,4.0,22.9,0.0253164556962025,7.4,0.46
0.5,16.2,3.3,2.2,-0.9,11.0,20.8,0.0,1.4,0.514
-0.2,9.4,1.8,0.6,-2.6,11.0,13.9,0.0,0.7,0.447
7.9,29.3,15.9,5.7,8.8,2.0,31.0,0.0129870129870129,6.3,0.622
