MP,PTS,PER,VORP,WS,TOV,STL%,BPM,Rk_Year,AST%
29.4,11.4,13.5,0.5,3.4,2.2,1.1,-0.9,1,15.5
38.0,11.6,16.4,4.0,8.0,3.2,2.7,3.1,6,35.6
34.6,18.0,17.5,1.8,6.8,3.4,2.1,0.6,11,13.6
17.8,7.0,13.8,1.0,2.5,0.6,1.4,1.3,17,8.5
22.4,4.1,8.6,0.2,1.4,0.9,3.0,-1.5,22,15.0
25.6,13.5,19.8,2.1,6.5,1.4,2.1,2.7,6,13.6
31.8,12.1,15.9,0.2,0.9,2.1,1.8,-1.6,28,9.4
21.5,5.8,12.9,0.9,3.8,1.5,2.2,0.0,3,27.0
38.8,28.7,25.2,7.1,15.8,2.3,2.4,6.9,1,18.0
8.5,2.6,15.3,0.4,1.2,0.5,3.7,1.3,13,15.1
37.6,14.6,14.9,2.4,7.6,2.2,1.4,1.2,12,11.9
38.0,17.7,16.3,1.5,5.3,3.1,1.7,-0.1,13,36.1
11.9,3.0,9.2,-0.6,-0.1,0.9,1.0,-5.3,25,3.5
15.0,4.2,7.5,-0.1,1.0,0.8,1.3,-2.3,11,9.5
28.4,8.6,10.5,0.1,2.2,1.4,1.5,-1.8,17,15.6
37.4,27.0,27.9,7.1,16.4,3.0,1.7,7.3,2,20.9
41.4,21.5,19.3,3.8,7.5,2.7,2.1,2.5,24,22.7
26.8,7.2,12.2,2.1,5.3,0.9,1.9,2.3,8,13.0
12.0,2.4,7.8,-0.5,0.9,0.6,1.1,-5.0,19,3.3
25.6,7.8,14.5,1.3,6.5,0.9,1.4,0.6,2,6.7
35.7,4.7,12.4,1.3,7.8,1.8,0.9,-0.3,1,11.2
9.9,2.8,9.1,-0.4,0.4,0.9,2.1,-5.2,28,4.9
29.0,14.3,18.4,0.8,6.0,1.6,1.1,-0.5,10,6.7
11.0,2.5,6.8,-0.2,0.3,0.7,2.9,-2.9,7,16.6
32.4,11.8,14.0,-0.3,4.0,2.1,0.8,-2.4,25,6.1
7.3,1.8,13.9,0.4,1.0,0.3,3.1,2.6,11,25.3
22.5,7.6,9.3,-1.1,-0.9,1.6,2.0,-5.0,24,18.8
27.0,9.2,13.6,0.1,3.0,1.0,2.1,-1.7,29,22.5
23.9,6.7,8.3,0.1,2.1,1.1,1.1,-1.6,7,9.3
29.4,8.3,17.2,3.1,7.5,2.1,1.9,3.1,5,46.7
39.0,14.7,15.1,4.7,10.3,1.3,2.2,3.8,11,10.3
27.9,8.0,15.2,1.8,7.1,0.9,1.3,1.3,5,5.3
28.5,11.4,17.7,0.7,2.9,1.5,1.5,-0.4,24,5.9
32.6,15.4,17.8,1.6,4.9,2.2,2.4,0.5,27,9.9
12.5,3.2,9.3,-0.2,0.4,1.2,2.4,-2.9,9,20.4
17.4,5.3,5.4,-1.5,-1.2,1.1,1.5,-6.6,18,10.6
32.3,7.3,12.8,0.4,5.2,0.8,1.6,-1.4,24,7.3
35.2,15.8,18.7,3.4,10.4,2.2,1.2,2.9,4,20.3
23.6,11.3,20.2,1.5,5.9,1.4,2.0,1.1,9,7.6
28.3,11.0,12.1,0.5,2.4,1.3,1.2,-1.1,6,11.3
4.6,1.1,10.6,0.0,0.5,0.2,1.7,-2.5,11,6.8
27.2,15.1,17.3,2.3,6.5,1.2,1.6,2.0,16,6.5
16.6,6.8,17.4,0.5,2.8,0.9,1.2,0.2,8,5.6
38.6,15.7,13.2,0.3,2.5,3.3,1.4,-1.6,25,22.3
38.6,13.2,16.1,3.2,5.6,2.5,3.7,2.6,10,29.5
19.8,6.0,10.3,-0.2,1.3,1.1,1.9,-2.6,28,15.7
35.6,13.4,19.8,3.4,10.8,2.0,0.6,2.6,10,4.8
27.1,8.8,9.7,0.3,4.1,1.3,1.5,-1.5,7,11.4
21.3,7.7,12.8,0.6,3.2,1.0,2.2,-0.6,19,10.4
30.0,11.6,13.6,-0.3,-0.6,2.7,2.8,-2.6,29,29.5
31.2,16.1,18.3,0.0,6.0,2.1,1.1,-1.9,17,5.8
23.1,11.0,14.9,0.7,3.4,1.5,1.6,-0.5,22,9.3
14.0,4.9,11.3,-0.4,1.8,0.8,1.7,-3.3,9,7.4
32.0,16.0,20.9,3.8,9.7,2.6,1.5,4.4,12,16.9
9.4,2.6,8.6,-0.3,0.3,0.6,2.1,-3.9,4,10.4
29.7,10.2,13.4,0.0,2.5,2.1,1.1,-2.1,23,16.3
18.3,6.3,11.3,0.1,2.3,1.1,1.4,-1.8,7,11.2
27.1,9.0,12.9,1.6,6.0,1.0,2.2,0.8,2,7.0
14.6,3.5,11.4,0.2,2.8,0.4,1.4,-1.1,19,4.2
32.1,7.3,12.1,-0.4,2.2,1.0,1.2,-2.6,29,5.8
40.0,17.3,16.8,1.5,4.7,3.1,2.1,0.1,12,35.1
40.0,18.5,15.2,0.7,4.6,2.9,1.7,-0.9,16,13.6
34.1,16.3,17.3,0.5,4.9,2.1,0.8,-1.1,26,10.9
40.7,21.1,21.2,5.6,10.2,3.5,2.4,4.7,19,31.5
23.9,9.1,14.2,1.0,3.4,1.0,2.5,0.4,28,14.8
34.7,16.4,20.8,2.1,4.5,2.7,2.7,3.0,17,15.8
24.6,9.3,13.0,0.6,2.9,1.5,1.5,-0.4,10,13.8
21.6,7.3,11.5,-0.1,1.3,1.6,2.7,-2.2,21,22.1
23.8,11.5,16.0,0.0,2.4,1.7,2.0,-2.0,14,6.7
15.6,5.0,10.5,-0.4,1.4,0.7,1.0,-3.4,10,7.7
36.0,12.9,18.7,1.4,8.4,1.5,1.0,0.3,14,4.5
29.8,9.9,16.2,1.8,6.7,1.4,1.1,0.9,22,3.9
24.3,10.8,14.5,0.2,2.1,1.7,2.3,-1.5,26,17.2
33.0,15.2,21.6,2.7,8.6,2.2,1.7,2.8,17,16.6
16.9,5.3,16.3,0.9,4.5,0.8,2.1,0.6,19,6.1
20.7,7.2,13.6,1.4,4.5,0.8,2.0,1.4,4,10.3
31.7,10.5,15.4,3.4,8.6,1.2,3.0,3.1,4,12.8
26.5,11.3,16.9,3.5,7.6,1.4,2.4,4.3,5,14.6
17.0,6.2,15.7,1.5,4.1,1.3,4.0,2.2,8,26.4
17.2,5.5,10.9,-0.4,2.0,0.8,1.5,-3.3,18,6.0
29.7,14.6,14.4,-0.3,2.6,2.0,1.4,-2.4,22,7.7
14.7,5.7,14.9,0.1,1.4,0.7,2.6,-1.6,24,8.5
29.2,13.3,15.0,0.1,2.7,2.6,0.9,-1.9,14,8.5
21.3,8.0,12.4,-1.1,1.5,1.3,1.4,-4.6,28,7.2
13.3,4.1,9.2,-0.3,0.3,1.2,1.5,-3.6,17,15.4
29.4,14.7,14.9,-0.3,2.7,2.0,1.9,-2.6,29,12.2
21.8,9.5,17.3,2.0,5.2,1.3,1.8,2.4,13,23.5
29.0,13.9,19.7,2.1,9.4,1.8,1.2,1.4,11,5.7
25.8,11.2,16.4,1.1,5.3,1.8,1.6,0.1,21,8.5
28.2,12.7,16.6,0.4,4.4,1.3,1.0,-1.1,18,5.8
34.2,10.2,12.0,1.1,5.5,1.1,2.1,-0.4,10,10.6
24.9,10.3,13.4,0.6,2.2,1.6,2.1,-0.4,12,14.0
12.8,4.0,10.9,0.0,0.2,1.3,2.9,-2.0,22,13.5
15.4,3.4,9.4,-0.3,0.8,0.6,1.8,-3.5,23,8.3
25.7,5.7,12.4,0.3,1.7,1.7,2.2,-1.4,25,33.6
17.3,5.4,9.7,-1.0,0.0,1.1,1.1,-6.0,20,8.1
18.7,9.4,15.1,0.5,1.7,1.0,1.7,-0.1,9,12.9
27.2,8.4,12.9,0.8,3.8,1.4,2.1,-0.4,17,17.4
36.3,28.3,28.8,4.3,10.2,2.9,0.9,5.8,3,13.5
16.8,3.1,9.5,-0.2,1.5,0.9,0.8,-2.8,15,3.7
20.8,7.9,14.7,-0.2,1.5,1.4,1.3,-2.5,23,12.7
27.6,10.9,14.3,1.0,2.7,1.8,2.1,0.5,8,15.8
29.4,11.1,12.5,0.0,3.4,1.1,1.0,-2.0,24,11.4
35.3,12.1,12.4,1.3,4.0,1.5,2.7,0.1,19,15.1
8.9,2.9,8.1,-0.4,0.1,0.7,2.0,-4.8,7,7.3
13.5,4.5,12.7,-0.2,1.2,0.9,1.0,-3.0,12,3.6
18.0,4.9,12.3,0.2,2.1,0.9,1.3,-1.2,15,4.6
7.6,2.5,13.3,0.2,0.9,0.4,3.3,0.2,3,19.7
37.5,19.1,20.4,2.9,6.6,2.5,2.6,5.0,1,26.5
14.3,4.1,9.0,-1.0,-0.5,1.4,1.4,-6.6,26,31.2
23.2,8.4,13.3,-0.7,0.5,1.5,1.9,-3.9,29,7.6
33.7,13.4,14.9,2.3,5.9,1.5,3.0,1.4,14,11.9
35.7,16.8,20.2,2.5,5.1,2.9,3.3,3.7,21,40.0
30.8,10.1,10.7,0.3,3.8,2.0,2.0,-1.6,11,11.6
24.1,6.6,9.1,-0.5,2.9,0.9,1.5,-2.9,21,10.9
21.8,10.1,13.1,0.2,0.8,1.4,2.3,-1.5,25,19.3
9.9,3.4,10.9,0.2,0.7,0.4,2.6,-0.3,11,7.9
35.7,17.7,16.0,1.1,4.4,2.5,1.4,-0.4,23,14.8
39.7,17.8,19.6,3.7,8.1,3.5,2.2,2.9,16,43.1
21.6,8.1,15.2,0.8,2.2,1.9,2.9,0.5,29,28.7
35.9,19.2,20.4,2.2,10.4,2.1,1.7,1.0,4,9.3
39.4,22.0,20.4,4.5,9.0,3.1,3.0,3.6,22,30.6
14.7,3.6,11.9,0.0,2.6,0.7,1.4,-2.0,3,5.2
22.7,9.5,14.9,0.6,1.7,2.6,2.0,-0.4,18,38.6
18.8,5.4,13.2,-0.1,3.4,1.0,2.9,-2.3,20,5.9
30.4,10.4,12.5,0.7,3.2,1.7,2.3,-0.5,9,16.0
18.5,5.6,10.9,0.0,1.6,1.5,2.1,-2.0,17,22.3
34.6,9.0,13.1,2.1,7.0,1.6,2.4,1.0,15,12.1
21.9,9.1,15.6,1.4,4.8,1.3,2.0,1.4,6,25.2
26.0,11.3,15.5,0.9,3.9,1.2,1.5,0.2,27,8.2
11.6,4.6,13.4,-0.2,1.7,0.8,1.3,-3.3,4,3.0
25.9,6.3,9.1,-0.5,0.1,1.7,1.7,-3.3,22,27.7
21.1,9.8,18.6,2.3,5.6,1.3,2.5,3.5,20,28.4
33.6,16.2,18.1,1.3,6.9,2.3,1.4,0.0,19,7.0
31.9,9.5,11.1,0.2,3.7,1.0,1.2,-1.5,7,17.5
17.7,7.1,11.0,-0.8,1.5,1.7,1.0,-4.1,11,7.4
18.3,6.4,10.8,-0.5,1.0,1.2,1.9,-3.4,23,22.4
21.3,11.5,16.1,-0.7,1.8,1.5,1.2,-3.8,27,6.6
16.0,6.3,13.7,-0.2,2.6,0.7,1.7,-2.6,15,7.3
38.6,20.1,20.5,2.1,5.0,2.7,2.0,3.2,13,17.9
23.8,8.7,13.1,0.0,2.5,1.6,2.2,-1.9,24,19.8
20.5,5.8,9.6,0.0,0.7,2.0,2.5,-1.9,11,29.4
18.9,6.5,13.6,0.9,3.3,1.4,3.0,0.3,5,29.9
17.9,6.2,11.9,-0.7,1.8,0.9,0.9,-4.1,13,3.1
27.7,11.2,13.6,0.5,3.0,2.2,2.5,-1.2,28,22.6
28.6,16.7,19.9,1.6,6.1,1.8,1.0,0.9,5,9.9
16.2,4.1,10.1,0.1,1.8,0.9,3.3,-1.6,1,19.6
30.8,14.2,19.3,3.6,9.5,1.7,2.4,3.7,2,23.9
35.7,10.2,14.1,1.6,6.7,2.2,1.7,0.4,7,36.2
16.0,5.9,12.3,-0.3,0.8,0.8,1.9,-3.2,24,11.3
13.8,4.1,12.1,-0.3,1.7,0.5,1.1,-3.5,22,6.0
21.7,4.6,12.9,0.2,3.0,1.0,0.9,-1.5,23,5.2
15.6,6.0,13.7,-0.3,1.7,0.8,0.6,-3.6,17,4.4
33.9,14.3,14.4,-0.1,1.4,2.3,1.4,-2.1,29,15.9
20.8,9.4,14.1,0.6,3.3,1.6,1.8,-0.6,5,16.0
23.0,4.4,10.5,-0.3,3.6,0.8,1.3,-2.7,16,2.5
26.7,9.6,15.3,1.1,7.4,1.3,1.1,-0.1,5,4.5
32.9,15.1,15.8,0.7,3.3,2.5,1.9,-0.9,27,14.2
8.9,2.0,9.2,-0.3,0.9,0.5,1.7,-4.0,16,3.6
14.4,2.9,8.0,-0.6,0.7,0.6,1.0,-5.4,19,2.5
14.8,2.4,5.5,0.0,0.7,0.6,2.2,-2.3,8,6.4
29.4,7.5,8.6,-1.4,0.4,1.6,1.5,-4.4,23,22.3
12.8,4.0,14.0,0.0,0.6,0.7,0.8,-1.9,27,4.2
31.9,9.6,15.0,1.7,7.5,1.3,1.5,0.8,8,7.2
41.0,23.4,16.8,1.1,3.1,3.6,1.6,0.0,21,13.8
27.9,9.3,14.7,2.3,7.2,1.1,2.5,1.9,1,16.4
27.6,12.3,15.8,0.8,6.1,0.8,1.5,-0.5,13,7.6
36.9,12.1,15.4,2.2,7.1,1.2,1.6,1.2,18,11.0
25.4,6.3,12.8,0.1,0.9,2.0,1.8,-1.8,28,18.8
21.4,5.6,11.0,0.5,2.2,0.9,3.4,-0.4,20,9.3
14.3,3.3,11.7,0.2,1.3,1.0,3.5,-1.2,22,30.3
27.3,9.7,12.7,0.9,5.1,1.3,1.1,-0.4,15,10.4
27.9,8.0,15.6,1.3,6.4,1.4,1.9,0.3,21,4.2
40.1,19.5,16.2,2.5,7.0,3.2,1.8,1.0,21,19.3
13.4,4.0,11.2,0.5,2.3,0.3,2.5,0.3,5,8.1
10.8,4.0,11.8,-0.5,0.7,0.6,0.5,-5.5,25,2.8
26.0,15.4,18.5,1.8,6.3,2.0,1.8,1.4,3,16.0
33.7,21.6,27.8,6.3,13.8,2.8,1.4,8.3,7,15.9
10.4,3.4,13.4,-0.1,1.1,0.5,0.2,-3.0,3,8.2
20.0,6.1,12.1,-0.2,2.4,0.8,0.7,-2.7,13,4.6
30.1,10.5,14.4,1.0,3.7,2.0,2.1,-0.3,23,15.4
15.6,4.2,7.7,-0.4,0.9,0.9,1.3,-3.8,8,8.1
34.5,19.5,19.8,4.8,12.0,1.6,1.5,4.8,5,11.1
26.7,8.6,11.5,0.3,2.3,1.5,2.3,-1.3,18,23.2
21.0,9.5,16.2,0.4,2.1,1.2,0.9,-0.5,23,10.0
29.5,14.2,17.4,1.8,7.1,1.8,2.0,1.1,6,11.9
13.8,2.6,7.5,-0.4,0.7,0.4,1.3,-3.6,16,6.3
18.8,3.6,11.5,0.6,3.7,0.4,1.3,-0.2,6,5.1
13.1,5.1,14.8,0.6,2.7,0.8,1.7,0.3,16,27.7
16.3,5.0,11.8,0.1,1.7,0.6,2.4,-1.5,20,12.2
37.4,18.9,20.6,5.5,11.7,2.8,2.4,5.2,8,41.3
25.8,9.2,15.7,1.0,2.5,2.3,2.6,1.1,18,33.4
25.2,11.7,16.2,0.4,3.1,1.7,1.4,-0.8,28,9.6
29.0,12.0,21.8,3.6,8.0,2.5,2.6,5.6,2,47.8
38.4,19.2,21.6,5.7,12.5,2.8,3.1,5.1,4,36.7
20.4,5.7,10.3,0.2,1.8,1.1,2.1,-1.6,12,9.8
12.0,5.3,17.8,0.6,1.4,1.3,4.2,1.5,20,36.3
34.7,18.4,15.1,1.9,6.1,2.4,1.2,0.6,15,14.3
27.8,8.0,10.4,-0.6,0.9,1.7,1.8,-3.5,25,27.9
32.2,15.8,16.2,1.6,4.7,2.8,1.9,0.5,19,17.2
18.1,4.2,10.3,-0.6,0.2,0.8,1.8,-3.9,27,28.1
31.5,12.1,16.7,1.2,6.3,1.8,1.2,0.5,12,7.7
20.4,4.7,12.5,0.3,2.2,1.2,1.2,-1.1,2,2.9
37.5,19.7,15.7,0.7,4.8,2.6,1.5,-0.8,14,7.9
14.6,5.5,10.5,-0.2,1.6,0.7,1.7,-2.6,18,3.7
29.1,13.5,16.3,0.4,3.6,2.6,1.4,-1.3,27,14.0
21.6,7.1,13.6,-0.1,3.8,0.8,1.1,-2.3,13,4.7
7.9,3.9,22.2,0.3,1.5,0.5,2.8,0.9,3,9.0
32.1,13.8,17.8,2.4,7.1,1.6,1.6,2.6,3,33.5
33.4,19.2,22.4,2.2,7.5,3.1,1.1,2.5,8,5.2
40.2,22.3,17.4,2.4,9.3,2.2,1.3,0.9,9,9.9
28.2,10.4,19.4,2.7,5.9,1.8,2.5,4.0,9,15.8
18.9,5.0,14.8,0.8,4.7,1.0,0.8,0.2,7,6.1
39.3,18.5,20.4,5.0,9.6,2.3,2.2,4.2,13,18.2
18.4,5.8,7.7,-0.9,-0.9,1.7,3.1,-5.4,17,16.1
21.9,5.2,14.3,0.4,2.1,1.1,2.0,-0.3,26,12.5
26.4,7.8,9.9,-1.5,-1.3,2.2,1.5,-5.0,26,26.6
19.9,8.4,13.1,0.0,2.2,0.8,1.1,-2.0,17,10.0
12.6,4.0,14.6,0.4,2.2,0.6,1.9,0.1,9,29.0
30.4,7.4,14.4,2.5,6.6,1.4,2.6,2.5,3,10.6
12.0,2.4,8.5,-0.8,0.9,0.7,1.5,-5.9,25,3.2
10.0,4.3,14.7,0.1,1.0,0.6,2.5,-1.2,2,7.5
39.1,20.1,18.8,3.6,10.2,2.4,1.4,3.0,10,18.4
8.1,3.0,10.1,-0.3,0.4,0.8,2.7,-4.8,7,7.5
36.0,9.5,15.5,3.4,7.6,2.1,2.0,2.5,18,12.3
24.5,11.8,16.6,1.8,6.0,0.9,1.7,1.6,4,7.7
17.6,7.7,12.4,-0.3,0.2,1.4,1.6,-3.0,27,18.8
36.7,23.2,20.4,3.6,7.9,2.6,1.8,3.6,23,20.2
26.7,12.9,14.3,1.5,4.6,1.7,1.9,0.7,15,18.1
10.9,1.5,5.1,-0.7,-0.5,0.4,1.7,-6.6,29,7.9
36.2,10.0,13.6,0.8,4.8,1.9,1.7,-0.4,21,6.8
37.6,19.7,15.2,1.5,5.8,2.5,1.1,0.1,12,15.7
15.9,4.2,10.2,-0.3,2.5,0.8,1.7,-3.1,6,6.0
13.4,3.8,10.4,0.1,1.1,0.4,3.3,-1.3,14,9.4
21.0,7.7,13.6,0.6,2.9,2.0,1.7,-0.6,2,32.1
36.2,17.6,17.5,1.3,4.4,2.7,1.1,0.5,22,12.3
37.6,17.5,19.5,5.0,12.4,2.4,2.8,4.4,11,31.7
20.2,6.3,13.9,0.8,4.8,1.1,1.4,0.1,5,5.8
20.6,4.1,8.8,0.4,2.7,0.4,1.5,-0.9,13,5.8
12.6,3.3,12.7,0.2,2.2,0.4,2.3,-1.1,15,5.6
27.7,13.5,17.9,1.6,5.2,2.1,2.0,1.0,16,13.7
20.8,11.0,16.4,0.4,2.7,1.1,1.2,-0.7,9,11.5
22.3,5.2,11.1,1.1,3.6,1.9,2.5,0.4,5,28.4
13.2,4.5,11.1,-0.1,1.2,1.3,2.2,-2.2,2,27.7
21.3,5.1,9.2,-1.4,1.3,1.2,1.1,-5.6,21,2.1
18.5,7.5,15.0,0.7,2.1,1.3,2.5,0.4,18,23.1
22.7,8.5,13.7,0.2,2.3,1.6,2.5,-1.4,25,12.9
15.9,6.3,12.3,-0.1,0.6,1.5,1.3,-2.3,26,25.2
29.1,9.4,12.3,1.3,5.3,1.5,1.8,0.1,4,19.5
31.2,6.6,13.3,1.3,5.4,1.6,1.7,0.1,19,11.2
39.1,20.1,17.4,2.7,9.1,2.4,1.2,1.7,7,20.2
31.8,14.5,13.8,0.1,0.6,2.2,2.5,-1.8,29,20.8
19.5,6.9,15.2,1.2,3.2,1.4,3.3,1.0,20,25.1
34.9,12.9,17.8,1.8,9.9,2.0,1.4,0.7,14,6.6
24.4,11.0,17.0,2.6,7.1,1.0,1.9,3.3,6,8.5
39.3,21.4,25.5,8.0,14.6,3.2,2.6,8.2,10,36.0
29.3,9.7,14.6,1.1,4.6,1.9,1.8,-0.2,20,29.7
17.4,5.6,10.2,0.1,1.3,0.8,1.7,-1.8,4,9.9
29.5,8.7,16.7,0.4,4.4,1.3,0.9,-1.1,27,3.3
25.8,8.3,15.4,0.3,1.5,1.6,3.2,-1.0,29,12.3
20.7,9.0,15.6,0.5,1.2,1.8,2.2,-0.6,27,12.5
17.6,6.8,13.0,0.3,1.6,1.0,1.4,-0.9,25,17.6
14.8,3.8,11.7,0.2,2.3,0.7,1.7,-1.0,2,5.0
13.7,4.8,14.3,0.3,2.4,0.9,1.5,0.1,3,26.1
32.7,14.9,16.8,0.8,7.0,1.7,1.0,-0.6,8,8.6
18.7,5.0,9.4,-0.2,0.6,1.1,2.0,-2.5,9,17.9
29.1,13.5,15.9,2.3,5.2,1.0,1.9,1.9,16,8.6
33.6,15.0,14.5,1.6,3.9,2.0,1.3,0.3,24,14.3
36.6,27.4,28.9,7.8,16.7,2.8,2.0,8.3,2,24.5
30.0,7.2,12.4,0.4,4.8,0.9,1.5,-1.4,24,4.4
32.1,10.6,11.7,1.0,5.6,1.1,1.2,-0.4,14,10.4
34.4,11.7,14.3,2.4,8.9,1.7,1.8,1.5,4,17.6
39.2,21.8,21.8,6.1,12.9,2.6,3.3,5.5,6,33.8
29.2,17.1,18.3,0.6,3.3,2.4,0.8,-0.4,17,9.2
34.0,18.7,20.7,2.0,10.0,3.5,2.4,0.8,6,10.0
34.4,12.6,13.9,1.9,5.0,2.0,2.8,1.1,14,18.1
37.3,12.6,17.3,2.8,7.7,1.5,2.2,2.4,12,11.4
11.6,3.0,12.5,0.2,1.9,0.7,2.5,-1.1,6,31.0
12.2,4.8,15.9,0.8,2.1,0.5,2.5,3.7,17,12.0
11.5,6.0,18.2,1.0,2.3,0.7,2.3,3.0,18,12.2
18.4,8.2,15.2,0.0,2.1,1.0,2.1,-2.0,6,8.3
38.6,18.7,16.0,-0.2,4.4,2.4,1.3,-2.3,21,7.2
30.7,13.5,13.7,0.7,3.2,1.9,2.7,-0.8,18,11.2
37.7,20.2,21.3,6.1,13.1,2.6,2.7,5.7,1,24.3
38.7,20.6,19.0,2.9,6.7,3.6,2.2,1.7,15,19.3
15.1,4.8,10.8,-0.6,1.4,1.0,0.7,-4.7,4,3.3
27.2,9.9,13.3,1.0,4.1,2.0,2.6,0.0,17,26.4
18.0,7.3,13.8,0.7,2.1,1.6,2.6,0.3,17,22.9
40.4,16.8,16.5,1.9,6.1,2.9,2.7,0.6,28,29.1
12.8,4.6,11.2,-0.3,2.0,0.5,0.7,-3.3,1,7.7
14.4,2.8,7.6,-0.6,0.4,0.7,1.0,-4.8,23,6.0
33.7,16.1,13.8,0.9,5.0,2.8,0.9,-0.7,11,13.4
28.5,14.6,16.2,0.1,2.4,1.7,1.2,-1.8,16,7.6
23.0,5.3,10.8,-0.1,1.9,0.8,1.2,-2.2,20,3.2
31.9,12.5,10.9,0.5,2.8,2.1,1.6,-1.0,24,10.0
13.2,2.7,8.0,-0.3,0.8,0.8,2.3,-3.4,14,6.5
35.9,16.6,12.9,0.0,3.1,1.8,1.1,-1.9,26,9.8
12.6,2.6,8.9,-0.2,0.7,0.7,1.4,-3.6,19,5.1
15.1,5.4,10.7,-0.1,0.4,0.6,2.5,-2.5,25,9.9
9.7,3.0,13.7,-0.2,1.1,0.8,2.9,-3.3,9,9.6
38.6,25.9,21.6,5.2,10.8,2.9,2.0,4.6,19,20.6
36.7,16.4,16.0,2.9,6.9,1.5,2.7,1.8,23,14.0
13.8,3.5,9.1,-0.5,1.0,0.8,1.4,-4.3,9,4.3
18.1,5.6,11.8,0.3,1.0,1.1,2.7,-0.8,18,25.3
17.5,4.5,14.5,0.1,1.6,0.7,1.7,-1.7,22,6.8
13.7,3.2,9.9,-0.3,1.6,0.7,0.7,-3.4,14,3.4
42.6,26.8,19.7,3.2,10.8,2.2,1.2,1.8,9,8.8
15.2,3.7,11.1,-0.6,0.2,0.8,1.4,-5.8,27,6.6
38.3,18.1,19.1,3.5,11.6,2.7,1.8,2.5,7,13.3
36.4,21.9,18.2,1.3,3.6,2.1,1.1,0.5,26,12.7
7.6,1.4,7.2,-0.4,-0.1,0.5,0.7,-7.0,23,1.4
28.5,10.5,13.8,0.4,5.2,1.7,1.0,-1.3,17,4.8
9.4,3.3,10.5,-0.1,0.5,0.8,2.5,-3.1,11,22.6
31.4,8.0,13.8,1.0,5.3,1.0,1.6,0.0,16,6.7
36.6,18.0,19.9,3.9,8.1,2.5,2.7,4.8,4,26.4
7.2,2.8,10.2,-0.5,0.3,0.5,0.7,-6.9,26,6.1
37.6,20.5,21.4,3.9,8.1,2.5,2.3,4.9,12,28.5
24.9,9.8,17.0,1.0,4.0,0.9,1.6,0.9,22,4.6
30.6,13.2,14.2,0.8,2.9,2.7,1.9,-0.7,18,15.3
28.2,7.8,8.5,-0.8,1.7,1.0,1.7,-3.6,15,9.4
38.7,20.3,20.8,6.5,12.9,2.8,2.6,6.2,3,41.9
28.2,13.2,20.2,2.9,6.9,1.6,2.0,5.0,1,24.3
19.0,8.3,12.7,0.3,1.9,1.0,1.2,-1.1,15,16.2
28.2,13.8,15.2,1.0,3.3,1.5,1.5,0.2,16,16.3
16.3,4.8,14.1,0.1,3.3,0.7,1.4,-1.8,8,5.3
22.5,6.6,12.6,-0.8,1.4,1.0,0.6,-3.7,29,4.3
38.9,21.1,17.5,2.1,4.7,3.4,1.8,0.7,20,14.8
37.0,22.4,21.3,3.5,9.8,3.4,1.3,2.8,5,10.8
10.7,3.8,13.4,-0.1,1.8,0.7,1.2,-2.6,8,8.9
29.5,10.0,12.9,0.3,2.7,1.8,2.2,-1.4,24,25.3
38.0,15.1,13.1,2.0,6.6,2.1,1.7,0.6,11,13.9
16.6,4.6,9.4,-0.2,0.2,0.8,2.2,-3.3,29,15.6
21.7,6.2,10.1,-1.2,1.7,1.1,0.5,-4.8,26,5.8
22.9,6.3,13.6,2.1,5.7,0.7,2.6,2.7,1,15.1
12.1,4.2,11.5,0.0,0.7,0.7,2.1,-1.6,22,13.1
31.2,10.8,13.7,2.5,7.4,1.2,2.7,1.9,2,7.3
16.6,4.9,13.2,0.8,2.4,1.0,3.2,1.3,7,19.7
9.8,2.8,11.1,-0.3,1.0,0.5,2.0,-4.3,10,5.1
15.0,3.9,10.4,0.3,3.2,0.3,1.4,-0.9,10,5.6
18.2,7.2,14.3,0.5,1.1,1.8,3.1,-0.6,27,30.0
17.4,4.2,11.9,0.0,2.5,0.9,1.1,-2.1,8,5.2
35.7,10.9,16.9,1.9,4.4,2.6,3.3,1.8,16,38.9
26.8,11.3,16.5,1.5,4.0,2.3,1.9,1.2,21,29.8
18.0,6.4,11.6,0.3,1.9,0.9,1.8,-0.9,17,10.3
24.9,9.1,13.4,0.1,3.1,1.9,0.8,-1.7,1,14.1
24.2,7.2,10.4,-0.1,1.1,2.2,1.9,-2.2,12,27.8
5.5,1.7,5.0,-0.3,-0.4,0.4,0.7,-6.8,15,22.1
25.2,6.8,12.3,0.9,3.8,1.1,3.5,0.0,8,7.8
15.5,5.8,9.5,-1.4,0.5,1.4,1.2,-6.6,14,6.1
12.7,3.4,9.4,-0.1,0.3,0.8,0.8,-2.8,19,16.4
8.2,1.9,6.5,-0.5,0.1,0.7,0.7,-6.9,1,10.4
6.9,2.0,13.5,0.1,0.8,0.3,2.9,-0.4,10,21.4
15.1,6.1,13.3,0.2,1.7,0.7,1.5,-0.9,15,9.8
19.1,6.9,14.5,0.7,2.7,1.6,1.8,-0.1,15,30.2
35.0,18.7,17.4,0.2,2.9,2.8,1.5,-1.8,29,12.1
28.9,8.0,15.7,1.6,5.0,1.7,2.4,1.5,9,38.6
22.7,8.1,15.6,2.5,7.5,0.5,1.9,3.2,1,13.5
17.8,7.4,12.1,-0.4,2.4,0.9,0.9,-3.1,2,8.2
30.6,14.8,15.0,1.0,3.8,1.4,1.6,0.0,9,10.0
